Lewis Black's considerable talent is wasted here too, as he is at his most incendiary when he is unrestrained, which the PG-13 rating certainly won't allow.  	0
I thought it was bad.  	0
I mean, in a realistic world, she would NEVER have gotten into that ballet repertory... The whole thing was quite pathetic.  	0
The story is also both funny and poignant at times.  	1
People who like European films and "art movies" will like this movie.  	1
I'm a big fan of this series mostly due to Anne Rice's style, sensitivities and treatments.  	1
I just got bored watching Jessice Lange take her clothes off!  	0
I'll put this gem up against any movie in terms of screenplay, cinematography, acting, post-production, editing, directing, or any other aspect of film-making.  	1
This movie is excellent!Angel is beautiful and Scamp is adorable!His little yelps when hes scared,and the funniest parts are when:Scamp is caught under the curtain and when Angel and Scamp are singing 'Ive Never Had This Feeling Before'.I totally recommend this movie,its coming out on special edition on June 20.The cover has scamp on a garbage can and Angel underneath the lid.  	1
The worst, sappiest dialogue... I could go on and on.  	0
And don't even get me started on the jerky camerawork.  	0
His on screen presence shined thought even though there were other senior actors on the screen with him.  	1
Awful.  	0
Later I found myself lost in the power of the film.  	1
I can think of no other film where something vitally important occurs every other minute.  	1
This film highlights the fundamental flaws of the legal process, that it's not about discovering guilt or innocence, but rather, is about who presents better in court.  	1
Lifetime does not air it enough, so if anyone knows what store sells it let me know because this is a must-have.  	1
But other than that the movie seemed to drag and the heroes didn't really work for their freedom.  	0
Jamie Foxx absolutely IS Ray Charles.  	1
The death row scenes were entirely unmoving.  	0
The story unfolds in 18th century Jutland and the use of period music played on period instruments is just one more fine touch.  	1
Anne Heche was utterly convincing.  	1
I hate movies like that.  	0
I totally and absolutely recommend this movie to anyone who likes good wholesome family movies because that is exactly what this is.  	1
But I thought his acting was skilled.  	1
But if you liked movies like The Matrix (and better yet, their sequels) I think you'll appreciate the thought provoking, mindblowing experience this film will give you.  	1
So bad...well...it's just bad.  	0
After watching this film, I wanted to learn more about the works of this artist.  	1
The Malta settings are as dry and as barren as the dialogue.  	0
It's one of the movies I need to see whenever it comes on TV...never mind the fact that I already have it memorized!  	1
Yet, I enjoy watching it.  	1
The characters were all funny and had the peculiarity of not having a true lead character.  	1
Even when the women finally show up, there is no sign of improvement; the most expected things happen and by the time the film is over, you might be far asleep.  	0
It's an empty, hollow shell of a movie.  	0
I am not a filmmaker nor am I a director but I would hide my head in the sand if I'd spent whatever amount of money and time on this movie.  	0
